cpu_percent,memory_percent,latency,bandwidth_out,bandwidth_in,packet_loss,crc_errors,anomaly,anomaly_label
15.3,85.9,27.27894321488869,5.8e-05,5.8e-05,0.2484693350475419,2,1,Normal
10.2,85.9,24.79008084383777,5.8e-05,5.8e-05,0.2776910830069529,2,1,Normal
12.9,86.0,15.351784846258868,0.009563,0.007241,0.2226842832795389,0,1,Normal
16.8,85.9,22.346839777890445,0.000541,0.007769,0.2510377752953979,1,1,Normal
15.6,85.9,28.0915644050844,5.8e-05,5.8e-05,0.2838917444472043,1,1,Normal
13.5,86.0,26.691512986441868,5.8e-05,5.8e-05,0.1905749106739693,2,1,Normal
4.7,85.9,29.54529925732526,5.8e-05,5.8e-05,0.3666249745900983,2,1,Normal
14.0,85.9,29.85717950658565,5.8e-05,5.8e-05,0.3891308314472934,0,1,Normal
15.6,85.9,20.89935716979074,5.8e-05,5.8e-05,0.2327374218439116,1,1,Normal
18.3,85.9,22.90244252993405,5.8e-05,5.8e-05,0.5051751086211804,0,1,Normal
13.1,85.9,21.356103417284004,5.8e-05,0.000278,0.2811395629812078,0,1,Normal
9.9,86.0,23.65724627053344,0.002995,0.011337,0.2790799420562912,0,1,Normal
14.0,86.0,25.735267142539215,0.003097,0.000373,0.2628783040504987,0,1,Normal
12.6,86.0,25.65794472862102,5.8e-05,5.8e-05,0.3304596648119998,0,1,Normal
14.7,86.1,17.230095842390085,5.8e-05,5.8e-05,0.2189305066625839,2,1,Normal
10.3,86.0,27.719739273897147,0.000144,0.000144,0.2516233840072449,1,1,Normal
9.1,86.0,8.81368704724315,5.8e-05,5.8e-05,0.0803735760972569,2,1,Normal
14.4,86.0,20.35442026356512,5.8e-05,5.8e-05,0.4125354851935087,1,1,Normal
21.0,86.2,30.857949753234408,0.000242,0.000339,0.2817585033419515,2,1,Normal
15.7,86.3,23.17706068793317,0.005882,0.0078,0.529526815338589,0,1,Normal
11.1,86.3,24.647429992950126,0.013193,0.002729,0.1610756953834441,2,1,Normal
11.2,86.4,19.6323224121088,0.004573,0.005659,0.3011913254737812,0,1,Normal
13.0,86.3,18.455694436037724,0.000486,0.000927,0.1994318065814901,0,1,Normal
20.6,86.5,28.768330503917294,0.003641,0.001609,0.2701360597947773,1,1,Normal
16.0,86.5,20.70203715606369,5.8e-05,5.8e-05,0.3343073873143347,1,1,Normal
11.6,86.3,26.56321283046793,0.000136,0.000112,0.3873218648861249,2,1,Normal
10.7,85.9,29.8051552341312,5.8e-05,5.8e-05,0.204745891175552,0,1,Normal
17.8,85.9,26.73424303037157,5.8e-05,5.8e-05,0.3013697368662379,2,1,Normal
13.8,85.7,30.21204951233865,5.8e-05,5.8e-05,0.0063006893698465,2,1,Normal
12.9,85.9,18.37807763614381,5.8e-05,5.8e-05,0.1120054784762262,2,1,Normal
9.5,85.6,23.402607516743934,5.8e-05,5.8e-05,0.3803666066511826,0,1,Normal
10.5,85.7,27.501762465475487,5.8e-05,5.8e-05,0.2255511538332206,1,1,Normal
14.1,85.6,20.500759141413063,0.003421,0.000801,0.3078920454411292,2,1,Normal
17.7,85.6,23.702964400275995,0.003857,0.005824,0.3060388379703732,2,1,Normal
14.3,85.6,28.6745066527715,5.8e-05,5.8e-05,0.3899550458400977,1,1,Normal
11.0,85.7,20.8777089294281,0.000113,0.000124,0.420597512277441,0,1,Normal
13.6,85.9,29.754401508999937,5.8e-05,5.8e-05,0.2336424186357261,2,1,Normal
12.7,85.9,27.16603482308235,5.8e-05,5.8e-05,0.200274769931725,2,1,Normal
13.5,85.9,25.655968515844243,5.8e-05,5.8e-05,0.39536520012589,2,1,Normal
13.4,85.9,27.520786144720574,5.8e-05,5.8e-05,0.2205544552247451,0,1,Normal
7.3,85.9,22.833616585008464,5.8e-05,5.8e-05,0.0762263917851889,1,1,Normal
15.3,86.0,14.847397939242695,5.8e-05,5.8e-05,0.3431874015766625,0,1,Normal
16.4,86.2,23.77533896263721,0.00373,0.001408,0.3611086510617312,1,1,Normal
31.2,87.2,24.54426393294391,5.8e-05,5.8e-05,0.257437059888592,1,1,Normal
43.5,86.3,18.08990280356508,0.006848,0.015755,0.2931395670475834,2,-1,Anomaly
31.9,86.7,34.18367284867377,0.003069,0.003381,0.2753137613691273,0,1,Normal
14.6,86.6,22.957899417191797,0.004134,0.004551,0.4594177189390396,1,1,Normal
25.1,86.9,28.29539730725847,0.00367,0.001996,0.4191346620318826,2,1,Normal
24.4,85.6,32.36003511423231,0.000132,5.8e-05,0.3893464126978465,1,1,Normal
22.5,85.3,24.520490032813143,0.000144,0.000144,0.6269271879449472,0,1,Normal
15.4,85.4,22.889696006533043,5.8e-05,5.8e-05,0.4728177718545502,1,1,Normal
14.7,85.2,25.917930043504708,5.8e-05,5.8e-05,0.3469119576138873,0,1,Normal
10.2,85.4,29.076541625189822,0.006772,0.007716,0.2691074797548919,1,1,Normal
18.2,85.9,19.87604924263401,0.000198,0.00019,0.3992583147054411,0,1,Normal
12.2,85.9,36.117693904215045,5.8e-05,5.8e-05,0.1890578937616471,0,1,Normal
14.0,86.0,24.443805877623035,0.005148,0.005708,0.270813235976957,1,1,Normal
6.6,85.8,36.77165954223856,5.8e-05,5.8e-05,0.22548027233203,1,1,Normal
11.9,85.8,32.18294258245707,0.0001,0.00032,0.2950823692371115,2,1,Normal
14.0,85.8,20.44692969336277,0.0001,0.00032,0.4374398008760733,1,1,Normal
12.7,85.7,19.929300162454997,5.8e-05,0.0,0.0767763090953384,1,1,Normal
13.1,85.8,25.81226355480881,0.000186,0.000186,0.3557528129172568,1,1,Normal
11.4,85.9,25.76361690873185,0.0,0.000278,0.2792904977645551,1,1,Normal
14.6,85.9,19.294632059050336,0.003097,0.000373,0.3299378821032954,0,1,Normal
13.4,85.9,28.446876817094253,5.8e-05,5.8e-05,0.3656529271233374,2,1,Normal
14.1,85.9,15.537428836888497,5.8e-05,5.8e-05,0.2791086710724829,0,1,Normal
13.1,85.8,23.571015926062813,0.000301,5.8e-05,0.2840414523603192,1,1,Normal
6.2,85.9,30.45957919123922,0.000133,5.8e-05,0.3643199511537348,1,1,Normal
13.8,85.8,26.59101552500698,5.8e-05,0.000144,0.4192514044512478,1,1,Normal
19.3,85.9,26.74763168738145,5.8e-05,5.8e-05,0.2724978448264537,2,1,Normal
17.6,85.8,29.98033695716027,5.8e-05,5.8e-05,0.3705159975171166,0,1,Normal
15.6,86.0,37.23114992196962,5.8e-05,0.000278,0.3113249761796779,2,1,Normal
10.4,85.9,30.64455104542149,5.8e-05,5.8e-05,0.283022152397232,2,1,Normal
11.6,85.9,32.167148152199715,0.003243,0.000466,0.3017118049498324,0,1,Normal
11.9,85.9,29.253126325842228,5.8e-05,5.8e-05,0.5340129571221178,1,1,Normal
12.7,85.8,16.5548197792592,0.00019,0.00019,0.4194446228938728,1,1,Normal
10.6,85.8,29.359700714849367,5.8e-05,5.8e-05,0.2550841151305043,2,1,Normal
7.7,85.8,28.061343335760505,5.8e-05,5.8e-05,0.2082859256963466,2,1,Normal
17.5,85.9,17.001444452361135,5.8e-05,5.8e-05,0.2078492898004315,2,1,Normal
11.9,85.9,27.657460775443333,5.8e-05,5.8e-05,0.2655356065670244,0,1,Normal
16.2,85.8,18.58249036454277,0.000191,0.00032,0.2964374255446064,1,1,Normal
9.6,85.8,25.17699276677147,5.8e-05,5.8e-05,0.2319758751729698,0,1,Normal
14.4,85.9,24.351183031905023,0.001337,0.000292,0.3310125488351803,1,1,Normal
14.1,85.9,21.369835225310997,0.004195,0.001912,0.3907426298793603,1,1,Normal
13.4,86.0,22.22837279143272,5.8e-05,5.8e-05,0.3322187727971299,0,1,Normal
13.3,85.9,14.654049801947023,5.8e-05,5.8e-05,0.2518955140798361,2,1,Normal
7.1,85.9,26.6717631698375,5.8e-05,5.8e-05,0.2429716643242803,2,1,Normal
10.2,85.9,23.08035072802432,5.8e-05,5.8e-05,0.2748870508169042,1,1,Normal
11.6,85.9,24.40344477808272,0.000144,0.000144,0.3079309658890345,0,1,Normal
14.4,86.0,26.78860357486893,5.8e-05,5.8e-05,0.1944433501545611,0,1,Normal
12.0,85.9,31.826261945224186,5.8e-05,5.8e-05,0.3846817114008646,1,1,Normal
9.8,86.0,28.306753550348223,5.8e-05,5.8e-05,0.354231132389089,2,1,Normal
16.1,86.2,23.01340134232941,5.8e-05,5.8e-05,0.3012354478470002,1,1,Normal
13.8,86.1,17.49567889183512,0.003182,0.000451,0.4453566764194253,2,1,Normal
14.0,86.3,28.983878038468475,0.002332,0.009775,0.2108578718655965,1,1,Normal
14.0,86.4,20.589134149571613,0.00027,5.8e-05,0.3419942290532515,1,1,Normal
5.6,86.4,34.502514805398576,0.00027,5.8e-05,0.3022236679800103,2,1,Normal
12.4,86.5,22.495648134844654,0.00027,0.000278,0.3511723727753886,0,1,Normal
14.2,86.4,30.612863420695856,5.8e-05,5.8e-05,0.4241209513528533,2,1,Normal
5.2,86.4,21.10580997291717,5.8e-05,5.8e-05,0.1810451327753801,0,1,Normal
14.6,86.4,28.61637794055074,0.000144,0.000144,0.1980616986196028,2,1,Normal
13.0,86.4,25.07959134619937,5.8e-05,5.8e-05,0.342506143824798,1,1,Normal
11.5,86.5,17.02680117715206,5.8e-05,5.8e-05,0.3523368938420803,0,1,Normal
11.6,86.4,30.180313673916697,0.003432,0.001157,0.1764534425333388,2,1,Normal
12.0,86.5,17.961502358174595,5.8e-05,5.8e-05,0.2537644545700278,0,1,Normal
12.3,86.5,23.05632553316257,5.8e-05,5.8e-05,0.3966535026977201,2,1,Normal
12.6,86.7,24.40034626984672,0.002087,0.010568,0.4924322871128764,2,1,Normal
6.9,86.6,26.561294130208594,0.000206,0.000132,0.4704428888005417,1,1,Normal
19.2,86.6,25.50915034306921,5.8e-05,5.8e-05,0.1113903164644314,2,1,Normal
12.9,86.6,24.16581252212025,5.8e-05,5.8e-05,0.3296614918749454,2,1,Normal
15.3,86.5,20.130943712777736,5.8e-05,5.8e-05,0.286337433033304,0,1,Normal
12.8,86.6,28.16411400224398,0.000133,0.000144,0.3246111801581423,1,1,Normal
15.0,86.5,29.75251258417068,5.8e-05,5.8e-05,0.2289847849708904,2,1,Normal
15.9,86.7,17.459254226853563,0.003243,0.000412,0.3851743908756307,0,1,Normal
15.0,86.5,22.518156147428705,5.8e-05,5.8e-05,0.3644870958795655,2,1,Normal
17.3,86.4,25.758041437427977,5.8e-05,5.8e-05,0.2902244598559566,2,1,Normal
12.7,86.5,29.238064972265207,5.8e-05,5.8e-05,0.2025434859991937,2,1,Normal
12.5,86.5,26.25721488073353,5.8e-05,5.8e-05,0.1798754787299143,1,1,Normal
16.6,86.4,27.01535995234583,5.8e-05,5.8e-05,0.3422417430956732,2,1,Normal
14.2,86.3,23.444343469577813,5.8e-05,5.8e-05,0.1470735885033301,2,1,Normal
13.8,86.3,24.69017814454375,5.8e-05,5.8e-05,0.0702233763923659,2,1,Normal
13.0,86.3,27.090455574848445,5.8e-05,5.8e-05,0.2866762894493001,1,1,Normal
15.3,86.3,27.089606626531584,5.8e-05,5.8e-05,0.3026060648820462,2,1,Normal
15.3,86.3,23.332430098504325,0.003096,0.000373,0.269242513298632,1,1,Normal
12.7,86.3,28.37066673449763,5.8e-05,5.8e-05,0.2328331059847722,2,1,Normal
13.9,86.4,32.2236899889637,5.8e-05,5.8e-05,0.3569699519560865,0,1,Normal
6.6,86.3,31.516517152222335,5.8e-05,5.8e-05,0.303637824583663,0,1,Normal
9.3,86.3,22.545705634877255,0.005831,0.007132,0.3625387846231133,0,1,Normal
13.5,86.3,19.914673469936798,0.00043,0.001285,0.4046501826020341,0,1,Normal
12.6,86.3,15.285489287708376,5.8e-05,5.8e-05,0.4134444496104781,2,1,Normal
12.8,86.5,22.417738331128003,5.8e-05,5.8e-05,0.0911080182956911,2,1,Normal
29.1,87.2,24.29019569049365,0.004252,0.010597,0.2376027094403244,2,1,Normal
34.0,86.9,17.365036597581398,0.002974,0.006627,0.17215487965249,0,1,Normal
13.5,86.4,34.95458787572851,0.009577,0.007451,0.2503387855562294,1,1,Normal
12.3,86.3,31.613661509325297,0.000541,0.007847,0.3023011240859351,2,1,Normal
11.8,86.3,24.9887724326684,5.8e-05,5.8e-05,0.313163128911376,0,1,Normal
7.1,86.3,28.52732159559106,5.8e-05,5.8e-05,0.3529704567878321,1,1,Normal
8.7,86.2,23.37305550074769,5.8e-05,0.000136,0.2747606545895761,2,1,Normal
14.2,86.2,13.654154047390534,0.000113,0.000124,0.2179415364585158,1,1,Normal
12.5,86.0,27.426722033087717,5.8e-05,5.8e-05,0.3641574912565859,1,1,Normal
11.3,86.0,23.84722495996364,5.8e-05,0.0,0.4084418015146729,1,1,Normal
6.2,86.0,27.01464904712909,5.8e-05,5.8e-05,0.1763747438439214,2,1,Normal
17.0,86.1,23.95667712013628,5.8e-05,5.8e-05,0.2646831879115429,2,1,Normal
17.2,86.1,27.430018149962866,0.00295,0.000166,0.407873810606042,1,1,Normal
12.2,86.1,25.75636421565373,0.000236,0.000331,0.2706108251569208,1,1,Normal
16.5,86.2,28.39133335278228,5.8e-05,0.0002,0.1464309253998031,1,1,Normal
4.6,86.1,24.15017938359308,5.8e-05,5.8e-05,0.1807456986770517,2,1,Normal
12.9,86.0,20.025981996929183,5.8e-05,5.8e-05,0.2073489908086713,1,1,Normal
12.9,86.0,26.670905750248156,5.8e-05,0.000132,0.2859882776469306,0,1,Normal
12.9,86.1,32.3154686001755,5.8e-05,5.8e-05,0.261584565437284,2,1,Normal
14.6,86.1,20.357469403719254,5.8e-05,5.8e-05,0.1630820064245899,0,1,Normal
7.2,86.2,35.50966507782641,5.8e-05,5.8e-05,0.374422038261701,0,1,Normal
18.5,86.1,18.176128930947787,0.000144,0.000144,0.1994307279564903,1,1,Normal
14.5,86.1,26.58739818340177,0.003096,0.000319,0.4969130217619718,0,1,Normal
14.4,86.2,31.2233162197594,5.8e-05,5.8e-05,0.3564889592695867,0,1,Normal
10.4,86.1,21.3565526336549,0.000133,0.000144,0.1983299471701162,0,1,Normal
5.4,86.1,23.49970519969196,5.8e-05,5.8e-05,0.0954094194400442,1,1,Normal
14.9,86.1,31.327022276155464,0.000144,0.000136,0.2418737353918905,2,1,Normal
17.3,86.3,24.67434022139557,0.002315,0.008492,0.2904768949602658,0,1,Normal
20.1,86.2,18.415167076727972,5.8e-05,0.000328,0.3524365408906983,0,1,Normal
14.6,86.2,28.144255442374018,5.8e-05,0.000156,0.1651316426169531,1,1,Normal
4.8,86.2,17.887066758979344,5.8e-05,5.8e-05,0.4523064955802138,1,1,Normal
17.9,86.3,19.879936011937293,5.8e-05,5.8e-05,0.1959052294515553,1,1,Normal
14.5,86.4,20.47906200694281,0.003521,0.001255,0.2964274220534801,0,1,Normal
17.6,86.7,26.680030603412884,5.8e-05,0.000124,0.3638363436234323,1,1,Normal
21.1,86.6,22.967718680084303,5.8e-05,5.8e-05,0.2471939569221599,0,1,Normal
